field_id,NDVI_total,NDVI_core,NDVI_edge,area_m2,shape_inde,core_area,total_area,edge_ratio,size_class,edge_effect,abs_edge_effect
200,0.201371368302394,0.193323706163008,0.2614440993831765,56407.83099823337,3.160031203204184,49962.42986107393,56647.273068152455,0.1180082084275438,very_large,0.06812039322016847,0.06812039322016847
10,0.2159866005284154,0.2159643031804278,0.216040547935084,2075.838708127701,1.659568783070911,1435.2808600626977,2073.5825461733143,0.3078255492112279,large,7.624475465620173e-05,7.624475465620173e-05
14,-0.0249535460510467,-0.0280626882425107,-0.0142743061394927,2796.1592683619115,1.401388797945721,2173.549729140961,2799.1493410250423,0.2234963325161448,large,0.013788382103018002,0.013788382103018002
15,0.0895778839481822,0.088820568388263,0.0912740114933806,1533.2431429970152,1.395210265994693,1068.888211081594,1524.399970272159,0.2988138074479496,large,0.0024534431051176087,0.0024534431051176087
28,0.4028685231181206,0.40131209724241,0.4062334857581941,1807.0421045169223,1.601551721186345,1224.6191458968674,1799.3041971929324,0.3193929365543762,large,0.004921388515784109,0.004921388515784109
29,0.2669035380409563,0.2678498133886466,0.2644704595512273,2436.353625880548,1.635420661933428,1744.873579107294,2425.9108810223465,0.2807346746505561,large,-0.00337935383741933,0.00337935383741933
32,0.0278344859412722,0.0285931667712785,0.0252691967484215,2347.8153230407675,1.329149526917253,1809.6842284986467,2351.713581065521,0.230482724142491,large,-0.003323970022857,0.003323970022857
36,0.1129046095266976,0.1108582467320319,0.1213209549541817,4697.607565669051,1.566404344946178,3779.8608200069634,4696.552471140743,0.1951839475373997,large,0.0104627082221498,0.0104627082221498
51,0.3364805688522179,0.3438375567004533,0.3277929267196944,450.9517658500596,1.251220857029423,244.48439232637116,454.4255577170169,0.4619924249977635,medium,-0.016044629980758895,0.016044629980758895
53,0.5109081274735113,0.5115000633811848,0.510040375223092,1083.5903430613046,1.64529975168717,653.2349500863161,1106.5479415134118,0.4096641224664024,medium,-0.0014596881580928311,0.0014596881580928311
56,0.3196765949597229,0.3196786137482592,0.3196771457808676,541.3110525785472,1.624666563333876,230.68499252731252,534.9220955959692,0.5687503013493936,medium,-1.4679673915884983e-06,1.4679673915884983e-06
57,-0.0011616702580931,-0.0017715789900796,9.629104750258924e-05,1355.110590307006,1.471514871689561,901.5591507923772,1352.7171336758668,0.3335198258763198,medium,0.001867870037582189,0.001867870037582189
