system:index,area_m2,chunk_id,confiden_1,confiden_2,confidence,field_id,label,mean,perimeter_,shape_inde,size_class,time,.geo
000000000000000000a4,13981.65253506416,N24E092,0.558375954627991,0.549087345600128,0.558375954627991,165,field,-0.1479722606827578,891.0905896064673,2.125874745703149,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.07641909667227,24.974394916491512],[92.07641909667227,24.974305793781216],[92.07678032389971,24.9743057571767],[92.07678032389971,24.974216543977345],[92.07723066491546,24.97421662667251],[92.07723066491546,24.974756157955543],[92.07731985078206,24.974756096079265],[92.07731985078206,24.97484530911431],[92.07714147922684,24.97484534233851],[92.07714147922684,24.97493446487738],[92.0766911391098,24.97493447252571],[92.0766911391098,24.975028119044847],[92.07651277006393,24.975028151498023],[92.07651277006393,24.97511736449339],[92.0768695088676,24.975117299349904],[92.0768695088676,24.975028176848497],[92.07740903682665,24.975028106675648],[92.07740903682665,24.975384867892537],[92.0774982230492,24.975384896359362],[92.0774982230492,24.97547401874136],[92.07740903682665,24.975474080757674],[92.07740903682665,24.975563203119655],[92.07714147922684,24.97556320788581],[92.07714147922684,24.97565685421142],[92.0768695088676,24.97565682927934],[92.0768695088676,24.975563273421873],[92.07678032389971,24.975563244569354],[92.07678032389971,24.975384909291968],[92.0766911391098,24.975384880376573],[92.0766911391098,24.97529566745912],[92.07660195449787,24.975295728964078],[92.07660195449787,24.97565683304541],[92.07641909667227,24.975656837253748],[92.07641909667227,24.9755631908978],[92.07632991260326,24.975563252243447],[92.07632991260326,24.97493450900629],[92.07624072871224,24.97493447979144],[92.07624072871224,24.974666931036573],[92.07615154499918,24.974666992235104],[92.07615154499918,24.974394919261982],[92.07641909667227,24.974394916491512]],[[92.07714147922684,24.975295659737846],[92.07723066491546,24.975295688375432],[92.07723066491546,24.975384901271298],[92.07714147922684,24.975384872637292],[92.07714147922684,24.975295659737846]]]}"
000000000000000000a6,10015.736418468618,N24E092,0.495839834213257,0.494623810052872,0.495839834213257,167,field,-0.11902511910431254,509.1111319661989,1.435047306231541,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.26569454076353,24.926245532405503],[92.26569454076353,24.926156404973757],[92.26596660256416,24.926156362627044],[92.26596660256416,24.926067235183957],[92.2663232682153,24.92606717949692],[92.2663232682153,24.925978052046165],[92.26659533378889,24.925978008522055],[92.26659533378889,24.925888881059954],[92.26668451995911,24.925888889173077],[92.26668451995911,24.926067234550985],[92.2667736311688,24.92606724373715],[92.2667736311688,24.92642836794374],[92.26686281768978,24.926428375921628],[92.26686281768978,24.926606721002834],[92.26659533378889,24.926606786272906],[92.26659533378889,24.926695913548052],[92.2663232682153,24.92669595716769],[92.2663232682153,24.92678508443148],[92.26587741780617,24.926785131720155],[92.26587741780617,24.926874349464686],[92.26560535654073,24.92687430125201],[92.26560535654073,24.926785083495584],[92.26551617249339,24.926785165230324],[92.26551617249339,24.926517602294496],[92.2654269886215,24.926517593477147],[92.2654269886215,24.92624559657006],[92.26569454076353,24.926245532405503]]]}"
000000000000000000a8,7945.433009212873,N24E092,0.490968137979507,0.490968137979507,0.490968137979507,169,field,-0.04940064021076866,612.2528045742207,1.937613117831877,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.21476274199065,24.848273692330284],[92.21476274199065,24.848184542630918],[92.2149410604005,24.848184537577637],[92.2149410604005,24.84836292744573],[92.2150302949196,24.84836287846749],[92.2150302949196,24.848545703090778],[92.21511945456474,24.848545745663195],[92.21511945456474,24.8484520706865],[92.2153022774179,24.848452089249566],[92.2153022774179,24.848545764218056],[92.21539143759999,24.84854571611355],[92.21539143759999,24.84890249531426],[92.21548059795812,24.848902447138926],[92.21548059795812,24.84935281019888],[92.21556983354327,24.84935285134851],[92.21556983354327,24.849531240568083],[92.21583739125371,24.8495311848605],[92.21583739125371,24.849620424678257],[92.21574815513989,24.849620383707204],[92.21574815513989,24.849709532999167],[92.21539143759999,24.849709546265256],[92.21539143759999,24.849620396958066],[92.2153022774179,24.849620354601385],[92.2153022774179,24.84944205591131],[92.21520861438589,24.849441989406376],[92.21520861438589,24.8493528400233],[92.21511945456474,24.849352797541066],[92.21511945456474,24.84926364813148],[92.2150302949196,24.849263696096827],[92.2150302949196,24.849080871848177],[92.2149410604005,24.849080830349912],[92.2149410604005,24.848902440847294],[92.21476274199065,24.848902445961844],[92.21476274199065,24.848813296422442],[92.21467350800022,24.848813254745615],[92.21467350800022,24.84854571547263],[92.21476274199065,24.848545757160917],[92.21476274199065,24.848452082168222],[92.21467350800022,24.848452130983176],[92.21467350800022,24.84827374113764],[92.21476274199065,24.848273692330284]]]}"
000000000000000000ad,13626.776759115512,N24E092,0.412198781967163,0.384389042854309,0.412198781967163,174,field,-0.08643226005416398,720.9890706928988,1.742317018895437,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.0251260928894,24.923195570590664],[92.0251260928894,24.92310190764769],[92.0252152493642,24.923101879287948],[92.0252152493642,24.923012741104497],[92.0251260928894,24.923012769460783],[92.0251260928894,24.92292354075502],[92.02494770574289,24.922923507808115],[92.02494770574289,24.922745140808615],[92.0251260928894,24.922745173769457],[92.0251260928894,24.9226560354897],[92.02539804685244,24.922655980191756],[92.02539804685244,24.922745208956613],[92.02548727860545,24.922745179431274],[92.02548727860545,24.92265604116561],[92.02557643580364,24.922656012598196],[92.02557643580364,24.922473211216357],[92.02602678327375,24.922473186943684],[92.02602678327375,24.9225623252359],[92.02611601628703,24.92256238582137],[92.02611601628703,24.922834325330403],[92.02620517474443,24.922834386859982],[92.02620517474443,24.923195554758458],[92.0262943333804,24.923195525722786],[92.0262943333804,24.923463120925444],[92.02620517474443,24.923463059476056],[92.02620517474443,24.92391345514043],[92.02593762517361,24.923913452512956],[92.02593762517361,24.924002680929096],[92.02584846725205,24.924002619278607],[92.02584846725205,24.923913481354337],[92.02575482546969,24.923913480258207],[92.02575482546969,24.923824251811684],[92.02566559318039,24.923824281545873],[92.02566559318039,24.92355225227388],[92.02575482546969,24.92355231304575],[92.02575482546969,24.92346308450511],[92.02566559318039,24.923463114225232],[92.02566559318039,24.923373885657863],[92.02485854980395,24.92337393263359],[92.02485854980395,24.92319556586172],[92.0251260928894,24.923195570590664]]]}"
000000000000000000ae,7306.841315863011,N24E092,0.508650481700897,0.508650481700897,0.508650481700897,175,field,0.007734655161404949,431.207199717182,1.423037135636062,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.06465155496664,24.970176660297867],[92.06465155496664,24.970083011928352],[92.0650126870451,24.97008300577492],[92.0650126870451,24.970176654129354],[92.06581978441511,24.970176644425965],[92.06581978441511,24.97026585913054],[92.06590902230454,24.970265803527123],[92.06590902230454,24.970444142377122],[92.06581978441511,24.9704441979876],[92.06581978441511,24.97071618492158],[92.06573062150508,24.97071614897325],[92.06573062150508,24.970805363538833],[92.06564145877307,24.970805327538383],[92.06564145877307,24.970716203450554],[92.06519108497614,24.970716176043176],[92.06519108497614,24.97062252784582],[92.06483436462639,24.970622564127968],[92.06483436462639,24.97053334947842],[92.06456231959035,24.97053339302604],[92.06456231959035,24.97017662463044],[92.06465155496664,24.970176660297867]]]}"
000000000000000000af,5233.4303467626205,N24E092,0.438145875930786,0.429567247629166,0.438145875930786,176,field,7.197477710608394E-5,440.0542628335159,1.715963620040126,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.03285370002766,24.939181448737262],[92.03285370002766,24.939003090843038],[92.03294287197646,24.939003057047266],[92.03294287197646,24.938913923314193],[92.03312121640964,24.938913855562824],[92.03312121640964,24.939003079780004],[92.03339321920643,24.939003097828177],[92.03339321920643,24.939181455680142],[92.03330404635604,24.939181399272645],[92.03330404635604,24.939275057471715],[92.033210388894,24.939275061886672],[92.033210388894,24.93945341961063],[92.03330404635604,24.939453415188343],[92.03330404635604,24.939364281587192],[92.03339321920643,24.939364247496517],[92.03339321920643,24.93990384474692],[92.03312121640964,24.93990382680638],[92.03312121640964,24.93981016877259],[92.03303204410379,24.939810202711083],[92.03303204410379,24.939720978701708],[92.0327645282574,24.93972098968224],[92.0327645282574,24.939181391993355],[92.03285370002766,24.939181448737262]],[[92.03303204410379,24.93918147156722],[92.03312121640964,24.939181437653286],[92.03312121640964,24.93927509585987],[92.03303204410379,24.939275039286454],[92.03303204410379,24.93918147156722]]]}"
000000000000000000b3,9921.116614731722,N24E092,0.460530400276184,0.457974463701248,0.460530400276184,180,field,-0.07966616505919623,740.676761003662,2.097700634119176,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.29938309966872,24.980325590805656],[92.29938309966872,24.98014718633332],[92.29973980239967,24.98014722174031],[92.29973980239967,24.980058019484517],[92.30010101940063,24.980057984646027],[92.30010101940063,24.979968782382592],[92.30027937323321,24.979968844547113],[92.30027937323321,24.98005804680263],[92.30036855041195,24.980058032562575],[92.30036855041195,24.98059758807146],[92.30064051933,24.98059756718487],[92.30064051933,24.980775880838618],[92.30046216408039,24.98077590966768],[92.30046216408039,24.980865111701327],[92.30027937323321,24.980865118062855],[92.30027937323321,24.98095432008097],[92.29992259107699,24.980954287327613],[92.29992259107699,24.981043489337914],[92.29983341477318,24.98104350334168],[92.29983341477318,24.981132614863757],[92.29956145068427,24.981132634277728],[92.29956145068427,24.981043432275047],[92.2996506264545,24.98104350891054],[92.2996506264545,24.980954306888197],[92.29956145068427,24.980954320717338],[92.29956145068427,24.980865118667424],[92.299472275089,24.980865132436655],[92.299472275089,24.980686728258032],[92.29938309966872,24.980686741963403],[92.29938309966872,24.98041470253764],[92.29929392442337,24.980414716175005],[92.29929392442337,24.980325513970307],[92.29938309966872,24.980325590805656]],[[92.30001184274677,24.980414717082727],[92.30010101940063,24.980414702994796],[92.30010101940063,24.980503905140115],[92.30001184274677,24.980503919232003],[92.30001184274677,24.980414717082727]],[[92.29992259107699,24.980775883236127],[92.30001184274677,24.980775958500775],[92.30001184274677,24.980865070085756],[92.29992259107699,24.980865085293676],[92.29992259107699,24.980775883236127]],[[92.2996506264545,24.980236347357053],[92.29973980239967,24.980236333503708],[92.29973980239967,24.980503940058547],[92.29983341477318,24.98050394840384],[92.29983341477318,24.98059758350284],[92.2996506264545,24.980597589031223],[92.2996506264545,24.980236347357053]]]}"
000000000000000000c1,12016.361247444098,N24E092,0.447982847690582,0.447982847690582,0.447982847690582,194,field,0.07055444795086069,833.860831637425,2.145863805193574,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.00176929135905,24.7771287319433],[92.00176929135905,24.776945943219385],[92.00168010717863,24.77694595234345],[92.00168010717863,24.776767599702783],[92.0018629573493,24.776767612342013],[92.0018629573493,24.77667843599544],[92.0021305115285,24.776678408148047],[92.0021305115285,24.777128816319795],[92.0022196966129,24.777128806909325],[92.0022196966129,24.77721798313001],[92.00230880718166,24.77721797465445],[92.00230880718166,24.777485503172976],[92.0022196966129,24.777485511658853],[92.0022196966129,24.7775791239632],[92.0021305115285,24.777579133391043],[92.0021305115285,24.777668309503053],[92.0022196966129,24.77766830007177],[92.0022196966129,24.777846652222287],[92.00204132662311,24.77784667104331],[92.00204132662311,24.778207901804407],[92.00168010717863,24.778207907906854],[92.00168010717863,24.77829708387968],[92.00150173935477,24.778297102066112],[92.00150173935477,24.77820783555241],[92.0013233722469,24.778207853510708],[92.0013233722469,24.77793588924794],[92.00123418896146,24.777935898133627],[92.00123418896146,24.777846722053656],[92.0011405242966,24.777846699931473],[92.0011405242966,24.777757523825674],[92.00150173935477,24.77775751914911],[92.00150173935477,24.77757916689877],[92.0011405242966,24.77757917154746],[92.0011405242966,24.777307116251503],[92.00123418896145,24.77730713839559],[92.00123418896146,24.777217962159057],[92.0018629573493,24.777217929919527],[92.0018629573493,24.77712875368506],[92.00176929135905,24.7771287319433]],[[92.0018629573493,24.77712875368506],[92.0018629573493,24.777039577428383],[92.00204132662311,24.777039558890905],[92.00204132662311,24.777128735140693],[92.0018629573493,24.77712875368506]],[[92.00150173935477,24.777846695240967],[92.00168010717863,24.777846677089276],[92.00168010717863,24.777935853152055],[92.00150173935477,24.77793587131063],[92.00150173935477,24.777846695240967]]]}"
000000000000000000c2,11639.385980482355,N24E092,0.476153016090393,0.384380370378494,0.463689267635345,195,field,0.13325973719427123,940.3721230701949,2.458837222724758,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.32920555615264,24.929839571539397],[92.32920555615264,24.929750447853127],[92.32947754699454,24.929750471507976],[92.32947754699454,24.929661257329766],[92.33019549023429,24.929661221464507],[92.33019549023429,24.929572097776145],[92.33010625458581,24.929572038003847],[92.33010625458581,24.929482914288247],[92.32992349510597,24.929482861265193],[92.32992349510597,24.92939373751815],[92.33001265515584,24.92939370810237],[92.33001265515584,24.929300060286423],[92.32992349510597,24.929300089698007],[92.32992349510597,24.92912166112333],[92.33001265515584,24.92912172220078],[92.33001265515584,24.92894329354104],[92.32992349510597,24.928943322936647],[92.32992349510597,24.928854108567876],[92.32974510028951,24.92885416835343],[92.32974510028951,24.928943292249098],[92.32983425999025,24.928943353446428],[92.32983425999025,24.929032477314852],[92.32974510028951,24.92903250660261],[92.32974510028951,24.929121720932862],[92.32920555615264,24.929121695420655],[92.32920555615264,24.92903248106619],[92.32929471479743,24.929032542597753],[92.32929471479743,24.92876498988793],[92.32956670617165,24.92876492302604],[92.32956670617165,24.92867136549808],[92.33010625458581,24.928671299281323],[92.33010625458581,24.92858217533098],[92.33055220885151,24.92858211544233],[92.33055220885151,24.929121654169997],[92.33046297250434,24.929121685082244],[92.33046297250434,24.929750437116855],[92.33019549023429,24.929750435610494],[92.33019549023429,24.929839649733214],[92.32974510028951,24.929839596856645],[92.32974510028951,24.929928810976318],[92.32929471479743,24.92992875669363],[92.32929471479743,24.930022404371222],[92.32902716414759,24.930022401873938],[92.32902716414759,24.92983963051272],[92.32920555615264,24.929839571539397]]]}"
000000000000000000c4,6587.962133196424,N24E092,0.485065042972565,0.474267333745956,0.485065042972565,197,field,0.24271126411069088,632.0339956296884,2.196645421058844,very_large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[92.00473458052942,24.921037366981057],[92.00473458052942,24.920948136968885],[92.00491744326796,24.920948134298946],[92.00491744326796,24.921037364304055],[92.00500663394526,24.92103734760899],[92.00500663394526,24.92094811760733],[92.00509575010227,24.920948192356477],[92.00509575010227,24.920858962335043],[92.00500663394526,24.920858978079426],[92.00500663394526,24.920769838528333],[92.00491744326796,24.92076976471605],[92.00491744326796,24.920858994767606],[92.00473458052942,24.920858997430475],[92.00473458052942,24.92067619343148],[92.00482377083976,24.920676176864262],[92.00482377083976,24.920586946761492],[92.00491744326796,24.920586960683934],[92.00491744326796,24.920141081331288],[92.00509575010227,24.920141048954093],[92.00509575010227,24.920319418850426],[92.00518494113737,24.920319402071986],[92.00518494113737,24.920587001980643],[92.00536332374452,24.920586968236446],[92.00536332374452,24.920676198318358],[92.00545251531655,24.920676181359475],[92.00545251531655,24.920948124812327],[92.00536332374452,24.920948141781704],[92.00536332374452,24.920859002267576],[92.00518494113737,24.92085894553579],[92.00518494113737,24.921487718027617],[92.00509575010227,24.92148773485113],[92.00509575010227,24.921576874212025],[92.00500663394526,24.92157688998408],[92.00500663394526,24.921487750619743],[92.00473458052942,24.921487679548004],[92.00473458052942,24.921398540149962],[92.00464539039805,24.921398556689486],[92.00464539039804,24.921304892420306],[92.00455620044565,24.921304908900645],[92.00455620044565,24.92103730947971],[92.00473458052942,24.921037366981057]]]}"
00000000000000000000,2343.0353450519233,N25E091,0.444137662649155,0.444137662649155,0.444137662649155,1,field,0.25002944863105003,324.0055975810208,1.888244207883672,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.97616958205954,25.10285723004977],[91.97616958205954,25.102768047570677],[91.97625878965545,25.10276804087527],[91.97625878965545,25.10267433593527],[91.97634792277985,25.1026743301772],[91.97634792277985,25.102585147654676],[91.97643713073447,25.10258514085458],[91.97643713073447,25.10249595831096],[91.97653081794276,25.10249598252397],[91.97653081794276,25.102406799959443],[91.97670916011566,25.10240678707776],[91.97670916011566,25.10231760449554],[91.9767982941452,25.10231759846932],[91.9767982941452,25.102585146132387],[91.97670916011566,25.102585152168775],[91.97670916011566,25.10267433467757],[91.97661995161387,25.10267434165136],[91.97661995161387,25.10276804657693],[91.97653081794276,25.102768052508704],[91.97653081794276,25.102857234974064],[91.97634792277985,25.102857217585964],[91.97634792277985,25.1029464000338],[91.97625878965545,25.102946405802204],[91.97625878965545,25.103035588228938],[91.97616958205954,25.10303559493452],[91.97616958205954,25.103124777340167],[91.97608037464308,25.10312469354461],[91.97608037464308,25.102857146243977],[91.97616958205954,25.10285723004977]]]}"
00000000000000000001,1532.572200886556,N25E091,0.508029043674469,0.508029043674469,0.508029043674469,2,field,0.13497607994654456,244.47219994065637,1.761627481852831,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.77539856435672,25.068807505072765],[91.77539856435672,25.068901136886446],[91.77557691083739,25.068901095829794],[91.77557691083739,25.068807464022502],[91.77575533235773,25.068807512331478],[91.77575533235773,25.06890114413236],[91.77584450623539,25.06890116864242],[91.77584450623539,25.068990277140013],[91.77575533235773,25.06899034309848],[91.77575533235773,25.069079542040345],[91.77557691083739,25.069079493750003],[91.77557691083739,25.068990294802024],[91.77539856435672,25.068990335864758],[91.77539856435672,25.06907953481882],[91.77521575996974,25.069079538236064],[91.77521575996974,25.068990339275768],[91.77512658737567,25.0689903143773],[91.77512658737567,25.06880748356625],[91.77539856435672,25.068807505072765]]]}"
00000000000000000004,1531.7054727490665,N25E091,0.429507553577423,0.429507553577423,0.429507553577423,5,field,0.03897796358973512,246.17539207134723,1.774402228399048,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.90906460310417,25.130075530085005],[91.90906460310417,25.129986352599378],[91.90915375001822,25.129986385896867],[91.90915375001822,25.12989268620323],[91.90906460310417,25.129892743346037],[91.90906460310417,25.12980356580984],[91.90915375001822,25.129803508670292],[91.90915375001822,25.12971433111268],[91.90906460310417,25.12971438824897],[91.90906460310417,25.129625210663445],[91.90924736937936,25.12962512946721],[91.90924736937936,25.129803575043983],[91.9093365912006,25.129803516834812],[91.9093365912006,25.129892694361033],[91.90942573866415,25.12989272749191],[91.90942573866415,25.130075514203707],[91.9093365912006,25.130075571523243],[91.9093365912006,25.130164748974202],[91.90897538183289,25.130164765598145],[91.90897538183289,25.130075588133927],[91.90906460310417,25.130075530085005]]]}"
0000000000000000000b,4238.093849046875,N25E091,0.471962928771973,0.466307938098907,0.471962928771973,12,field,0.21686049047287534,373.17472613980664,1.617044628126375,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.97096136397381,25.025870808277663],[91.97096136397381,25.025781604697134],[91.97149647473336,25.025781601752975],[91.97149647473336,25.025870805313193],[91.97167927524401,25.02587083590758],[91.97167927524401,25.025959948966804],[91.9717684738068,25.02595994799612],[91.9717684738068,25.02604915149812],[91.97185767254908,25.026049150468353],[91.97185767254908,25.02622755739371],[91.9717684738068,25.026227558430254],[91.9717684738068,25.026321194890265],[91.97149647473336,25.026321165315338],[91.97149647473336,25.02622752884448],[91.9713180788817,25.026227530410726],[91.9713180788817,25.026138326939535],[91.97122888122506,25.026138327635724],[91.97122888122506,25.026049214607276],[91.97060017346051,25.026049184523607],[91.97060017346051,25.025870777407],[91.97096136397381,25.025870808277663]]]}"
00000000000000000011,1982.880216295779,N25E091,0.517404079437256,0.512924790382385,0.517404079437256,18,field,0.1618946534050982,277.1253003101999,1.755589621947931,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.90987617463072,25.08740637395629],[91.90987617463072,25.087312752443484],[91.9105048397627,25.087312751697187],[91.9105048397627,25.08740637318575],[91.9104112177337,25.08740639644912],[91.9104112177337,25.08749558559445],[91.90978247939678,25.087495586930224],[91.90978247939678,25.08758477607428],[91.90942573866415,25.087584730241417],[91.90942573866415,25.087406442358258],[91.90987617463072,25.08740637395629]]]}"
00000000000000000013,1532.4914817211159,N25E091,0.451366871595383,0.451366871595383,0.451366871595383,20,field,0.056252865325621584,170.20103507057487,1.226473673126555,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.8463651576099,25.07015857789225],[91.8463651576099,25.070069381704666],[91.84654349557596,25.07006943667356],[91.84654349557596,25.070426130790374],[91.8460931861629,25.070426183954925],[91.8460931861629,25.070158595508758],[91.8463651576099,25.07015857789225]]]}"
00000000000000000014,1711.8915496432157,N25E091,0.455238342285156,0.455238342285156,0.455238342285156,21,field,0.41724839840812245,209.94754770431373,1.431422205642697,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.97760543557288,25.126213994313357],[91.97760543557288,25.126659873902717],[91.97769457140363,25.126659866390945],[91.97769457140363,25.126749042231502],[91.97742708979605,25.1267490656005],[91.97742708979605,25.12657071387441],[91.97733787985024,25.126570722206203],[91.97733787985024,25.126392370374766],[91.97724867008387,25.126392288201753],[91.97724867008387,25.12621393626491],[91.97760543557288,25.126213994313357]]]}"
00000000000000000015,1712.8009361110717,N25E091,0.482213258743286,0.468362927436829,0.482213258743286,22,field,0.12823151559373142,240.91923873447627,1.642151057683439,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.88669770299259,25.065935857789555],[91.88669770299259,25.06584666190268],[91.88750483984114,25.065846678598188],[91.88750483984114,25.06593587445575],[91.88732648471783,25.06593586842662],[91.88732648471783,25.066024973804122],[91.88687613007009,25.066025059517695],[91.88687613007009,25.06611416488734],[91.88669770299259,25.06611415902831],[91.88669770299259,25.066025053652197],[91.88660852697464,25.066025004933866],[91.88660852697464,25.06593580906798],[91.88669770299259,25.065935857789555]]]}"
00000000000000000022,1533.16501380892,N25E091,0.443559259176254,0.443559259176254,0.443559259176254,35,field,0.26656743435693003,173.77759932427068,1.251971409165262,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.68583309619498,25.027395850866316],[91.68583309619498,25.027489497564325],[91.68592668387922,25.027489436946542],[91.68592668387922,25.02793541200319],[91.68565467205678,25.027935404523063],[91.68565467205678,25.027395782718163],[91.68583309619498,25.027395850866316]]]}"
00000000000000000025,3336.757327252867,N25E091,0.449220180511475,0.449220180511475,0.449220180511475,38,field,0.12344654826030359,298.91226782139313,1.459743318553952,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.82246884291256,25.021826360973957],[91.82246884291256,25.02173724136222],[91.82264723255899,25.02173723722423],[91.82264723255899,25.021826447306456],[91.82273635326312,25.021826446058395],[91.82273635326312,25.021737235979288],[91.8232759167874,25.02173725882709],[91.8232759167874,25.02192002180495],[91.823365113162,25.0219200192549],[91.823365113162,25.022009229262892],[91.8232759167874,25.022009231816075],[91.8232759167874,25.022098441803262],[91.82246884291256,25.022098424453084],[91.82246884291256,25.02192000439812],[91.82237964836159,25.021920006390236],[91.82237964836159,25.021826362962784],[91.82246884291256,25.021826360973957]]]}"
00000000000000000029,2974.697606214728,N25E091,0.487207591533661,0.487207591533661,0.487207591533661,42,field,0.3690806580077433,297.051931670314,1.536406149806987,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.95963971390275,25.06827237876142],[91.95963971390275,25.068178753718403],[91.95972888823503,25.06817875867179],[91.95972888823503,25.068089566097242],[91.96017924001158,25.06808962169312],[91.96017924001158,25.068178723791693],[91.96062959636683,25.06817877794916],[91.96062959636683,25.068361595443857],[91.9600008897132,25.068361622394345],[91.9600008897132,25.06845072442578],[91.95955053974996,25.068450758794743],[91.95955053974996,25.068272373755832],[91.95963971390275,25.06827237876142]]]}"
0000000000000000002a,1531.489755412911,N25E091,0.389309376478195,0.389309376478195,0.389309376478195,43,field,0.20552184657854078,170.14148093019614,1.22644542809016,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.77386912456282,25.157204707366407],[91.77386912456282,25.157115532628218],[91.77423026429597,25.157115569827475],[91.77423026429597,25.157383093930466],[91.77414109371385,25.15738307144084],[91.77414109371385,25.157472246095153],[91.77386912456282,25.157472231431793],[91.77386912456282,25.157383056768193],[91.7737798804099,25.157383034938604],[91.7737798804099,25.15720468553071],[91.77386912456282,25.157204707366407]]]}"
0000000000000000002d,1983.0693054206333,N25E091,0.426837980747223,0.376964718103409,0.426837980747223,46,field,-0.09251675447875761,244.45424513979603,1.548544554389763,large,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.85552415030864,25.079322030986035],[91.85552415030864,25.07922840508959],[91.85579618014813,25.079228368547792],[91.85579618014813,25.07913926562632],[91.85606367035419,25.07913919461464],[91.85606367035419,25.0794112071845],[91.85597455640307,25.079411230302927],[91.85597455640307,25.079500423603662],[91.85561780461722,25.079500428778708],[91.85561780461722,25.07941123546523],[91.85543496300474,25.07941124803515],[91.85543496300474,25.079500441355147],[91.85534577588186,25.07950037455091],[91.85534577588186,25.079322078339978],[91.85552415030864,25.079322030986035]]]}"
0000000000000000003a,811.7229638076199,N25E091,0.493451863527298,0.493451863527298,0.493451863527298,59,field,-0.09492233742753814,114.08618941490485,1.129598810313774,medium,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.74934402905627,25.015088686598205],[91.74934402905627,25.01536067277238],[91.74907652184955,25.015360726882946],[91.74907652184955,25.01508874068135],[91.74934402905627,25.015088686598205]]]}"
0000000000000000003c,811.1672195980414,N25E091,0.440821826457977,0.440821826457977,0.440821826457977,61,field,0.4966912300481449,153.84173786429213,1.523751160124484,medium,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.98775881482406,25.083812381299968],[91.98775881482406,25.083990755729005],[91.98784797105361,25.083990743489466],[91.98784797105361,25.084169117814277],[91.98775881482406,25.084169130060634],[91.98775881482406,25.08426274940971],[91.9876695841036,25.084262762598904],[91.9876695841036,25.083990768907807],[91.98757594804252,25.083990750280456],[91.98757594804252,25.08381237583743],[91.98775881482406,25.083812381299968]]]}"
0000000000000000003e,901.1795893081994,N25E091,0.397674590349197,0.397674590349197,0.397674590349197,63,field,0.4375744420906593,211.7454221976418,1.989772500682211,medium,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.97149647473336,25.10150610596382],[91.97149647473336,25.101327739884653],[91.97159007686065,25.101327677930033],[91.97159007686065,25.10097103594163],[91.97167927524401,25.100971032180947],[91.97167927524401,25.10141685720074],[91.97159007686065,25.101416860978325],[91.97159007686065,25.101599749465304],[91.9713180788817,25.10159972826581],[91.9713180788817,25.10150611324111],[91.97149647473336,25.10150610596382]]]}"
0000000000000000004f,540.8024280892812,N25E091,0.432663947343826,0.432663947343826,0.432663947343826,80,field,0.45062182430970765,114.05124135947769,1.383489183869296,medium,2025/01/01 00:00:00,"{""type"":""Polygon"",""coordinates"":[[[91.87178651100766,25.086148940688133],[91.87178651100766,25.086055317360092],[91.87187565700765,25.086055284142684],[91.87187565700765,25.086148907467358],[91.871964877663,25.086148963713605],[91.871964877663,25.086238154601467],[91.87187565700765,25.08623809835844],[91.87187565700765,25.08632728922516],[91.87169729071398,25.086327266101147],[91.87169729071398,25.0861489747878],[91.87178651100766,25.086148940688133]]]}"
